age,gender,height_cm,weight_kg,bmi,training_hours_per_week,resting_heart_rate,vo2max,reaction_time_ms,sleep_hours,flexibility_score,performance_score,performance_level
29,Male,183.5,60.2,17.9,2.0,52.2,36.6,235.7,6.6,27.3,39.9,Intermediate
30,Male,180.8,73.5,22.5,12.9,70.6,41.5,275.1,7.2,37.0,52.7,Intermediate
20,Female,169.5,63.1,22.0,10.0,64.0,39.0,237.1,8.0,26.4,48.7,Intermediate
23,Male,172.6,51.3,17.2,7.3,64.0,37.1,280.6,6.7,29.1,45.2,Intermediate
17,Male,173.0,65.8,22.0,9.4,54.6,52.1,283.9,6.4,30.2,56.2,Advanced
17,Male,171.2,73.8,25.2,5.3,74.3,37.6,326.6,5.3,18.1,16.7,Beginner
23,Male,182.7,88.8,26.6,11.7,50.3,61.5,235.5,8.5,29.1,69.6,Advanced
26,Female,157.2,73.9,29.9,7.2,56.0,43.6,240.6,8.5,28.6,40.1,Intermediate
32,Female,168.9,58.1,20.4,6.7,53.8,36.9,227.6,8.3,28.9,49.3,Intermediate
34,Female,171.9,70.0,23.7,5.0,57.8,50.3,215.6,7.1,25.1,47.0,Intermediate
21,Male,187.6,66.5,18.9,10.7,51.4,43.2,258.8,5.9,36.8,59.4,Advanced
39,Male,165.2,52.8,19.3,11.4,56.2,36.2,241.6,5.7,41.6,54.9,Intermediate
39,Female,180.2,70.4,21.7,4.5,59.9,35.3,302.8,7.6,30.2,35.0,Intermediate
25,Male,176.2,86.9,28.0,10.7,64.9,55.6,285.4,6.6,39.1,52.5,Intermediate
17,Male,168.4,85.6,30.2,8.1,72.0,45.1,257.7,5.8,28.7,29.5,Intermediate
30,Female,195.8,37.3,9.7,1.5,62.1,38.5,319.8,8.7,28.6,51.4,Intermediate
38,Male,182.1,67.9,20.5,15.1,69.4,41.0,226.5,7.4,32.7,61.0,Advanced
37,Male,170.0,64.8,22.4,9.4,65.4,38.3,314.2,7.7,28.7,42.2,Intermediate
29,Female,186.8,66.7,19.1,5.5,64.4,40.1,388.0,8.1,24.1,37.8,Intermediate
28,Female,175.4,71.1,23.1,1.1,71.0,37.2,273.2,7.3,18.3,21.4,Beginner
36,Female,163.2,54.1,20.3,5.5,74.4,39.7,295.3,7.1,25.7,35.2,Intermediate
32,Male,145.4,66.6,31.5,7.8,53.7,39.2,283.3,5.7,38.6,30.2,Intermediate
26,Male,181.5,66.8,20.3,7.4,71.1,25.8,279.7,6.7,19.8,25.9,Intermediate
17,Male,179.1,91.5,28.5,10.1,64.2,61.5,194.8,7.9,13.3,54.2,Intermediate
36,Female,166.2,54.6,19.8,7.5,65.1,38.4,287.8,5.4,28.9,38.5,Intermediate
31,Male,160.1,70.9,27.7,2.7,66.7,47.6,199.7,6.3,16.9,27.6,Intermediate
17,Female,167.5,48.2,17.2,7.2,63.5,45.5,290.4,7.4,23.3,51.2,Intermediate
35,Female,169.8,85.9,29.8,8.4,66.7,41.7,188.8,4.9,32.2,32.1,Intermediate
23,Male,179.6,65.2,20.2,12.0,64.3,36.0,230.0,5.3,26.4,45.8,Intermediate
19,Female,177.8,72.4,22.9,8.1,74.0,43.2,258.2,7.4,17.6,38.4,Intermediate
36,Female,170.9,66.1,22.6,5.4,56.3,56.9,228.5,9.0,34.4,62.8,Advanced
25,Male,157.6,53.3,21.5,7.9,50.2,54.5,312.8,9.2,23.5,61.0,Advanced
38,Male,162.7,72.7,27.5,3.0,49.9,40.7,248.7,8.1,39.2,38.6,Intermediate
27,Female,191.0,73.6,20.2,7.9,53.0,62.2,199.4,9.2,20.7,73.1,Advanced
21,Female,170.6,58.6,20.1,8.1,61.2,51.2,183.0,6.7,33.9,61.3,Advanced
26,Male,187.4,71.4,20.3,11.8,56.2,47.8,234.6,6.5,35.5,63.7,Advanced
39,Female,184.1,68.2,20.1,15.2,51.4,53.4,235.7,8.3,34.3,80.0,Advanced
20,Male,158.4,88.9,35.4,9.7,67.2,48.6,294.5,7.4,32.0,32.1,Intermediate
35,Male,182.7,80.9,24.2,8.6,44.8,55.3,236.7,4.6,26.1,53.5,Intermediate
30,Female,164.6,79.7,29.4,8.5,40.8,47.1,226.6,9.3,25.1,52.4,Intermediate
28,Male,165.6,72.8,26.5,8.4,63.8,45.2,250.2,8.2,17.9,40.9,Intermediate
20,Male,183.0,71.0,21.2,5.8,72.0,41.8,216.2,6.8,20.5,38.2,Intermediate
21,Female,169.6,63.4,22.0,10.1,63.9,39.7,294.7,8.5,26.8,48.0,Intermediate
38,Male,159.5,58.5,23.0,7.5,59.3,49.4,303.3,6.8,32.2,48.5,Intermediate
36,Male,163.4,81.9,30.7,6.2,63.6,38.5,211.5,6.8,24.3,26.2,Intermediate
16,Female,171.0,56.4,19.3,10.6,64.3,35.2,299.4,4.8,35.0,42.4,Intermediate
31,Female,181.7,68.7,20.8,4.9,62.6,39.1,271.7,8.6,45.6,49.2,Intermediate
32,Female,160.1,55.0,21.5,10.3,52.7,54.7,284.1,7.8,28.6,64.2,Advanced
16,Female,175.3,66.4,21.6,3.6,69.4,36.5,186.2,5.7,26.2,31.2,Intermediate
32,Male,191.4,64.2,17.5,3.9,48.5,35.0,221.8,8.1,24.0,47.0,Intermediate
17,Female,161.7,77.3,29.6,4.5,64.3,43.0,292.6,7.4,26.7,26.6,Intermediate
36,Female,169.7,55.8,19.4,4.0,64.3,38.7,230.7,6.0,34.7,40.3,Intermediate
23,Female,170.2,38.9,13.4,9.1,56.2,48.0,249.5,7.7,16.5,65.0,Advanced
16,Female,165.4,74.5,27.2,11.9,64.7,54.8,237.5,6.1,37.5,55.8,Advanced
17,Male,183.1,81.8,24.4,5.7,64.6,49.6,321.1,7.8,24.1,40.4,Intermediate
28,Male,173.9,62.9,20.8,10.5,51.7,43.9,141.2,6.9,31.8,63.5,Advanced
29,Female,174.1,70.9,23.4,0.0,48.2,39.6,282.8,8.5,25.8,33.7,Intermediate
18,Male,189.7,66.9,18.6,1.2,59.5,50.0,245.0,6.9,23.5,44.8,Intermediate
39,Male,177.7,65.5,20.7,6.7,62.1,46.1,226.3,5.9,31.7,48.5,Intermediate
27,Male,174.3,77.1,25.4,7.2,58.8,31.1,227.1,4.6,22.2,24.3,Beginner
34,Female,174.3,76.1,25.0,15.0,61.9,55.8,213.2,5.9,23.7,61.8,Advanced
24,Male,167.2,78.3,28.0,9.4,67.4,38.4,313.8,5.4,26.1,26.2,Intermediate
19,Male,187.1,69.9,20.0,11.9,64.9,50.2,210.1,5.4,9.0,52.1,Intermediate
20,Female,170.5,72.0,24.8,10.1,52.9,35.3,301.7,4.0,38.6,36.1,Intermediate
36,Female,175.2,70.4,22.9,12.6,54.1,47.9,264.7,6.7,26.8,57.6,Advanced
20,Female,154.5,74.0,31.0,8.7,69.5,45.0,262.0,7.2,17.8,29.4,Intermediate
27,Female,181.4,68.1,20.7,5.8,71.1,35.7,169.3,5.2,40.7,40.1,Intermediate
28,Female,189.2,53.7,15.0,8.2,65.0,55.6,265.2,7.2,32.4,68.0,Advanced
26,Male,187.5,71.6,20.4,7.2,69.3,40.9,211.2,5.4,38.9,45.4,Intermediate
37,Male,164.6,73.4,27.1,6.8,64.9,58.7,238.0,9.2,32.6,56.4,Advanced
37,Male,181.0,72.4,22.1,7.9,75.0,42.5,322.9,6.4,30.1,37.1,Intermediate
18,Male,175.5,83.7,27.2,12.2,80.4,38.2,292.4,6.7,29.7,33.7,Intermediate
36,Male,168.8,77.8,27.3,14.6,53.8,40.5,235.3,7.7,29.4,53.5,Intermediate
26,Male,180.2,80.2,24.7,13.7,63.7,47.0,212.1,6.5,42.7,61.0,Advanced
32,Male,181.7,56.4,17.1,17.0,40.0,53.8,258.0,5.7,31.4,82.7,Elite
25,Female,179.5,77.8,24.1,8.6,59.1,28.1,290.3,6.2,37.7,32.7,Intermediate
30,Male,179.9,68.1,21.0,8.9,64.5,54.0,200.8,7.4,37.9,64.9,Advanced
32,Male,174.1,58.7,19.4,10.6,43.8,52.9,340.3,5.5,41.8,65.4,Advanced
27,Male,191.5,82.5,22.5,4.9,75.3,40.3,204.6,6.8,22.0,33.6,Intermediate
19,Male,166.5,52.8,19.0,2.4,61.3,48.6,301.6,6.8,18.4,39.5,Intermediate
22,Male,179.0,50.6,15.8,4.5,69.7,31.9,325.9,7.4,28.5,35.8,Intermediate
39,Male,161.6,66.6,25.5,1.3,43.7,45.7,257.8,4.7,24.2,30.0,Intermediate
28,Male,174.0,102.6,33.9,8.9,50.9,35.0,243.4,6.0,35.8,27.8,Intermediate
39,Male,177.5,72.1,22.9,6.1,70.5,37.5,232.0,7.3,27.2,36.1,Intermediate
29,Female,176.7,81.6,26.1,10.6,58.8,48.7,225.6,5.7,26.0,47.6,Intermediate
39,Female,181.8,71.6,21.7,12.8,62.6,45.8,250.3,8.5,34.2,63.4,Advanced
26,Male,167.0,60.0,21.5,4.2,65.8,43.8,198.8,5.9,31.2,41.1,Intermediate
18,Male,166.9,80.0,28.7,9.5,60.2,44.9,259.2,6.9,37.2,43.7,Intermediate
26,Male,162.3,56.1,21.3,7.4,79.3,48.3,256.1,7.5,25.6,45.3,Intermediate
30,Male,166.7,76.2,27.4,6.7,65.9,37.9,241.6,6.1,35.2,31.5,Intermediate
29,Male,168.1,44.4,15.7,4.7,67.4,38.8,238.3,6.7,25.1,44.0,Intermediate
33,Male,166.5,56.4,20.3,10.4,49.1,52.3,224.6,6.1,27.8,63.8,Advanced
21,Female,161.2,89.7,34.5,6.8,71.8,38.4,306.6,7.0,31.0,16.8,Beginner
35,Male,178.2,89.6,28.2,9.4,69.7,31.8,206.5,7.9,30.5,33.5,Intermediate
16,Male,172.2,58.9,19.9,8.5,40.0,40.4,256.7,7.2,30.0,56.5,Advanced
32,Female,176.5,78.8,25.3,6.7,64.1,45.0,258.1,8.0,15.6,37.8,Intermediate
32,Female,171.0,81.6,27.9,14.5,58.0,56.0,248.5,7.9,37.9,66.6,Advanced
23,Male,196.6,76.7,19.8,11.3,52.9,39.0,233.9,6.9,33.9,58.0,Advanced
33,Female,155.2,69.2,28.7,1.5,77.3,47.1,317.5,4.0,42.2,17.5,Beginner
27,Female,169.0,46.7,16.4,10.9,53.7,56.3,271.1,4.8,41.0,71.4,Advanced
30,Male,159.8,89.9,35.2,3.1,66.9,40.3,297.1,8.0,55.3,24.5,Beginner
19,Male,182.0,61.9,18.7,10.5,48.7,48.2,253.8,7.2,39.8,69.0,Advanced
19,Female,168.7,81.4,28.6,10.3,56.9,42.1,254.5,8.5,25.3,44.0,Intermediate
31,Male,177.7,82.9,26.3,6.5,53.4,46.1,275.6,7.3,37.5,45.6,Intermediate
22,Female,162.6,65.9,24.9,8.3,68.4,26.0,183.1,8.9,23.9,33.7,Intermediate
32,Male,175.3,73.6,24.0,13.1,60.5,52.2,250.6,6.2,40.6,62.7,Advanced
30,Male,173.5,72.0,23.9,8.3,48.6,48.2,299.4,7.2,32.3,52.2,Intermediate
32,Male,169.5,59.1,20.6,10.0,60.2,38.5,314.0,5.4,20.1,38.7,Intermediate
24,Female,205.4,69.5,16.5,14.4,64.6,42.4,236.6,8.6,46.1,76.1,Advanced
16,Male,177.8,74.7,23.6,4.4,54.0,40.4,251.5,8.8,36.8,46.2,Intermediate
35,Female,156.2,87.4,35.8,4.2,57.3,43.8,249.0,4.7,24.7,14.1,Beginner
29,Female,196.8,88.4,22.8,11.4,57.1,51.4,265.7,6.3,31.2,58.1,Advanced
28,Male,173.3,56.3,18.7,4.0,64.9,48.5,296.1,6.8,25.0,44.1,Intermediate
23,Male,163.7,82.4,30.7,8.7,61.7,46.5,296.4,6.6,38.8,38.0,Intermediate
17,Male,167.8,45.2,16.1,10.3,71.6,52.6,247.9,5.5,39.6,64.6,Advanced
25,Female,184.4,66.8,19.6,11.1,53.1,50.6,237.6,7.2,35.0,68.2,Advanced
37,Male,185.8,55.7,16.1,10.6,68.1,38.2,279.1,5.6,37.1,52.3,Intermediate
22,Male,179.8,81.3,25.1,1.6,66.7,30.5,223.8,5.4,32.9,18.2,Beginner
32,Female,167.6,75.8,27.0,9.0,71.2,38.3,221.5,6.9,19.7,32.0,Intermediate
30,Female,181.9,50.7,15.3,3.3,68.7,38.7,279.1,8.1,27.6,44.2,Intermediate
27,Female,177.7,60.4,19.1,2.4,62.3,50.2,287.0,8.3,37.9,52.1,Intermediate
35,Male,176.8,72.0,23.0,11.5,56.0,52.4,231.1,7.5,23.9,61.3,Advanced
22,Male,175.8,68.9,22.3,10.4,66.1,63.6,216.9,5.7,43.1,69.4,Advanced
27,Female,172.5,65.9,22.1,14.9,63.7,48.4,230.2,5.8,31.8,61.4,Advanced
16,Male,176.5,66.6,21.4,2.9,71.4,28.7,203.2,8.2,25.2,28.6,Intermediate
37,Female,169.7,51.1,17.7,6.5,57.8,45.3,241.4,8.1,44.5,63.0,Advanced
38,Male,181.6,87.2,26.4,7.9,49.5,37.9,217.4,5.2,33.3,38.6,Intermediate
23,Male,177.4,83.2,26.4,1.2,64.0,41.3,247.7,8.0,6.7,21.0,Beginner
17,Male,194.4,79.3,21.0,0.0,71.6,38.2,268.5,7.7,23.6,26.5,Intermediate
35,Male,163.1,70.0,26.3,4.7,55.2,35.4,272.6,7.0,43.7,35.0,Intermediate
30,Female,187.5,74.0,21.0,12.8,57.1,49.1,223.7,7.4,23.1,63.4,Advanced
17,Female,166.0,86.8,31.5,6.0,73.9,31.6,183.9,7.5,20.4,17.5,Beginner
27,Male,169.2,63.4,22.1,7.4,51.7,42.6,330.2,8.7,34.8,51.1,Intermediate
33,Female,174.0,68.3,22.6,6.3,62.9,38.8,274.3,6.4,24.0,34.7,Intermediate
22,Male,190.6,46.1,12.7,6.6,55.9,35.3,238.5,4.9,34.4,51.5,Intermediate
25,Male,166.2,71.8,26.0,5.4,57.3,39.3,280.4,6.2,36.3,33.9,Intermediate
17,Male,185.4,70.5,20.5,5.8,60.3,41.1,201.7,6.2,28.4,44.6,Intermediate
18,Male,184.9,64.1,18.7,2.5,69.1,44.8,242.9,6.7,34.7,43.3,Intermediate
29,Male,187.2,76.7,21.9,5.2,50.7,48.7,308.8,7.5,40.3,52.9,Intermediate
31,Male,168.8,74.0,26.0,17.1,56.6,53.5,250.5,8.4,28.7,70.2,Advanced
38,Female,183.3,86.0,25.6,9.6,73.2,50.8,228.2,7.3,28.7,48.6,Intermediate
28,Male,175.3,57.5,18.7,11.5,71.7,47.4,251.6,6.1,42.2,60.8,Advanced
19,Male,179.8,63.3,19.6,7.1,64.5,38.9,239.8,6.9,33.2,46.7,Intermediate
38,Female,170.8,79.6,27.3,6.0,62.5,56.7,227.0,7.7,38.8,52.9,Intermediate
34,Male,155.6,68.2,28.2,9.0,40.0,52.2,283.3,7.0,24.9,50.5,Intermediate
33,Male,177.0,69.5,22.2,3.5,40.2,29.4,254.8,7.7,29.8,36.8,Intermediate
36,Female,182.9,97.6,29.2,16.5,55.9,56.9,219.7,6.4,41.2,68.3,Advanced
22,Male,184.3,55.1,16.2,5.1,56.7,47.6,277.9,7.9,29.0,57.0,Advanced
29,Female,178.7,68.9,21.6,11.8,40.0,46.3,211.1,6.0,31.1,64.0,Advanced
28,Female,171.5,60.9,20.7,4.5,66.5,39.0,215.4,6.1,30.2,38.1,Intermediate
31,Female,167.5,81.7,29.1,10.5,63.0,51.5,268.3,5.3,39.3,45.4,Intermediate
33,Female,183.2,62.9,18.7,9.3,60.7,55.5,318.9,5.9,40.0,62.3,Advanced
35,Female,184.1,74.1,21.9,5.9,58.1,46.9,242.2,6.4,18.6,42.8,Intermediate
28,Male,174.6,78.9,25.9,11.6,52.0,51.6,257.6,5.7,24.8,52.0,Intermediate
23,Female,177.6,78.9,25.0,5.3,71.7,56.6,186.3,7.6,31.0,51.1,Intermediate
19,Male,176.9,73.0,23.3,0.3,69.3,44.8,261.1,5.6,24.6,24.9,Beginner
21,Male,170.1,69.5,24.0,10.8,56.8,61.7,222.9,8.0,36.6,72.2,Advanced
39,Male,183.9,60.6,17.9,7.3,53.6,26.3,223.8,8.8,38.9,50.8,Intermediate
33,Male,189.6,69.8,19.4,6.8,51.4,47.8,196.8,4.6,36.2,55.3,Advanced
39,Male,158.3,72.1,28.8,8.5,63.1,36.9,274.6,7.6,14.1,26.9,Intermediate
32,Male,180.3,76.2,23.4,6.3,67.1,41.1,284.4,6.7,39.0,39.8,Intermediate
35,Male,179.2,68.2,21.2,5.3,62.1,47.9,275.3,6.5,20.1,41.5,Intermediate
28,Male,173.4,91.8,30.5,5.8,53.9,47.4,275.3,7.7,27.7,36.4,Intermediate
37,Male,165.2,68.1,25.0,7.9,51.3,43.3,241.4,6.2,45.6,50.4,Intermediate
17,Male,192.5,84.0,22.7,0.0,62.5,40.4,278.3,5.6,36.4,27.4,Intermediate
23,Female,173.2,100.7,33.6,9.1,58.9,52.6,285.1,5.2,39.2,37.2,Intermediate
17,Female,192.4,91.7,24.8,10.6,65.0,42.0,251.0,7.0,47.4,52.1,Intermediate
30,Male,183.8,78.8,23.3,5.7,54.9,57.3,213.7,5.1,41.6,56.4,Advanced
20,Male,175.6,66.6,21.6,11.6,60.7,58.1,220.5,7.8,23.2,67.7,Advanced
31,Female,173.3,85.9,28.6,10.7,78.2,44.6,259.8,6.2,19.3,31.4,Intermediate
31,Male,176.9,57.4,18.3,4.8,66.7,39.8,236.6,8.4,28.5,47.0,Intermediate
29,Female,180.3,60.0,18.5,15.2,49.6,43.9,272.0,5.7,45.1,70.8,Advanced
25,Male,176.8,74.7,23.9,5.7,55.0,53.8,242.5,5.3,27.9,46.6,Intermediate
25,Male,170.9,73.7,25.2,8.6,53.4,43.1,277.7,5.8,27.3,40.8,Intermediate
29,Female,186.0,72.6,21.0,1.1,58.0,48.7,318.3,7.0,27.0,38.2,Intermediate
38,Female,191.6,81.6,22.2,6.3,63.7,58.9,174.2,6.8,32.1,60.5,Advanced
29,Male,174.8,64.6,21.1,9.2,65.2,41.3,267.9,7.2,42.1,52.3,Intermediate
39,Male,176.6,87.1,27.9,9.1,52.8,45.0,220.3,7.1,46.0,52.5,Intermediate
18,Male,182.5,78.3,23.5,8.8,72.9,36.8,306.0,6.4,25.2,31.6,Intermediate
35,Male,171.6,63.9,21.7,21.5,52.1,59.6,211.1,5.8,22.5,83.7,Elite
30,Male,154.0,84.7,35.7,13.9,71.6,48.7,236.2,6.8,34.4,39.9,Intermediate
35,Female,176.5,82.8,26.6,10.8,76.0,45.2,206.1,7.0,34.2,46.2,Intermediate
33,Male,185.8,74.1,21.5,9.6,48.7,44.0,231.8,5.3,17.8,47.9,Intermediate
21,Female,162.0,56.4,21.5,4.9,76.1,35.5,177.4,6.8,19.6,31.5,Intermediate
16,Female,153.4,52.7,22.4,8.0,52.7,59.5,277.8,7.3,27.5,61.4,Advanced
27,Male,181.0,70.5,21.5,11.9,57.9,59.7,254.5,4.8,25.6,62.0,Advanced
22,Female,165.0,54.0,19.8,8.7,52.5,43.5,270.4,7.5,27.9,54.7,Intermediate
19,Male,161.0,88.7,34.2,9.9,65.5,62.7,170.5,6.7,47.1,56.4,Advanced
39,Female,163.2,96.0,36.0,10.8,53.4,55.7,275.3,7.0,36.5,44.9,Intermediate
35,Male,178.3,61.0,19.2,14.7,58.2,56.6,212.1,5.6,40.1,77.3,Advanced
38,Female,188.1,91.0,25.7,4.7,59.9,26.5,312.6,5.9,32.9,18.3,Beginner
32,Male,161.3,73.5,28.3,9.3,52.9,49.9,245.9,6.0,25.5,44.4,Intermediate
18,Male,177.1,69.1,22.0,11.7,53.4,53.5,255.3,6.0,24.5,60.0,Advanced
31,Female,178.0,86.0,27.1,2.8,78.6,32.1,261.7,7.2,31.8,17.0,Beginner
30,Male,177.1,80.2,25.6,3.4,58.2,53.8,298.5,7.6,37.0,45.4,Intermediate
17,Male,181.3,64.8,19.7,5.8,69.7,50.3,294.8,9.1,34.3,55.1,Advanced
20,Male,174.8,76.6,25.1,3.8,52.8,47.1,243.7,5.4,33.7,39.2,Intermediate
36,Male,160.7,80.0,31.0,11.3,59.3,54.7,300.3,8.1,24.4,47.8,Intermediate
18,Female,177.4,98.5,31.3,11.8,60.3,49.6,232.8,8.6,36.3,52.9,Intermediate
27,Female,185.4,77.0,22.4,6.4,64.6,44.3,237.0,7.2,26.3,43.9,Intermediate
31,Male,172.4,74.9,25.2,6.5,58.4,45.7,238.2,8.3,52.0,55.2,Advanced
27,Female,166.7,80.7,29.0,11.9,62.2,60.0,228.1,8.2,29.5,61.0,Advanced
36,Male,183.1,62.5,18.6,15.0,63.9,44.0,237.0,7.7,38.6,70.3,Advanced
28,Male,169.7,78.9,27.4,15.4,51.1,49.4,233.1,4.4,41.1,58.7,Advanced
37,Male,172.4,58.1,19.5,10.6,67.2,49.0,297.1,6.1,31.8,54.6,Intermediate
34,Female,183.3,98.6,29.3,13.8,52.1,52.4,301.3,6.5,29.7,52.9,Intermediate
27,Male,180.7,73.2,22.4,11.4,40.0,53.2,307.2,7.7,19.0,62.6,Advanced
27,Female,198.7,69.5,17.6,10.3,72.0,41.4,266.6,8.9,21.4,54.3,Intermediate
31,Male,171.1,92.8,31.7,11.5,46.2,48.3,170.2,7.8,28.4,53.5,Intermediate
33,Female,186.4,60.9,17.5,14.6,61.9,53.7,234.6,5.6,28.4,70.7,Advanced
38,Female,166.3,62.4,22.6,14.0,51.6,46.7,279.0,7.0,46.8,67.7,Advanced
25,Male,196.2,67.8,17.6,13.9,53.7,53.0,253.1,7.1,20.2,71.3,Advanced
18,Female,189.6,64.6,18.0,11.5,67.3,36.1,220.4,6.4,39.3,55.5,Advanced
24,Male,182.7,90.0,27.0,0.3,72.5,30.7,254.7,8.0,44.6,20.8,Beginner
36,Male,161.6,57.5,22.0,6.6,64.5,48.4,215.4,6.0,14.3,41.8,Intermediate
32,Female,180.4,75.2,23.1,4.6,57.7,34.4,304.5,7.5,28.8,32.2,Intermediate
17,Female,168.1,59.2,21.0,2.5,80.3,41.6,279.8,7.7,24.6,30.5,Intermediate
20,Female,182.4,52.8,15.9,8.1,73.3,37.1,226.7,6.2,31.9,48.1,Intermediate
26,Male,176.7,43.8,14.0,6.7,47.7,39.3,190.4,6.9,24.7,59.7,Advanced
36,Male,173.3,82.9,27.6,3.6,73.3,34.9,171.9,6.7,38.7,27.5,Intermediate
20,Male,194.6,58.0,15.3,11.4,40.0,46.3,148.4,8.3,14.5,75.9,Advanced
17,Male,166.7,62.7,22.6,5.7,63.4,37.9,206.1,6.6,28.9,38.6,Intermediate
33,Female,169.9,74.3,25.7,8.3,67.2,57.3,248.1,4.0,42.5,49.0,Intermediate
20,Male,182.4,79.0,23.7,16.1,44.8,47.3,285.8,4.4,22.1,56.2,Advanced
25,Male,169.3,59.1,20.6,5.8,57.0,32.9,282.6,10.0,42.9,49.9,Intermediate
22,Male,169.6,76.7,26.7,2.0,48.4,52.6,219.7,7.7,22.8,42.6,Intermediate
28,Male,184.4,89.7,26.4,13.6,55.3,45.6,278.6,5.9,34.4,51.8,Intermediate
17,Male,184.3,73.1,21.5,3.8,76.3,55.2,279.4,8.9,30.2,49.5,Intermediate
38,Female,194.6,62.1,16.4,9.3,60.0,56.8,204.2,7.4,26.0,71.7,Advanced
23,Male,181.3,54.8,16.7,3.0,59.5,39.9,232.9,6.4,37.3,47.0,Intermediate
18,Male,185.9,71.9,20.8,10.1,43.4,48.9,364.5,5.9,30.8,55.0,Intermediate
36,Female,175.5,69.9,22.7,1.8,70.3,42.5,250.8,5.3,22.0,25.1,Intermediate
25,Male,172.8,80.8,27.1,11.4,61.8,57.9,252.8,8.4,25.2,59.1,Advanced
18,Female,176.9,76.0,24.3,3.0,44.0,37.0,194.5,7.6,25.6,38.9,Intermediate
30,Female,169.7,63.2,21.9,11.8,63.5,50.7,183.9,8.2,24.8,64.3,Advanced
25,Female,186.7,52.6,15.1,3.4,65.9,44.0,296.8,7.3,32.2,48.5,Intermediate
30,Male,167.1,53.2,19.1,10.9,48.6,50.5,237.2,6.4,32.0,66.9,Advanced
24,Male,183.1,71.4,21.3,7.3,52.8,45.8,285.7,6.7,26.2,48.3,Intermediate
36,Female,195.8,69.4,18.1,4.8,47.8,40.8,288.5,7.1,33.8,50.1,Intermediate
31,Female,174.4,70.3,23.1,10.5,51.9,43.6,287.5,7.7,31.2,53.9,Intermediate
39,Male,187.9,62.9,17.8,5.5,60.9,44.9,286.2,7.5,31.5,51.2,Intermediate
35,Male,178.9,77.7,24.3,8.3,67.3,45.6,265.7,8.2,34.9,48.8,Intermediate
28,Female,176.0,76.0,24.5,10.1,55.0,40.1,214.3,5.4,33.3,45.9,Intermediate
16,Female,183.6,88.5,26.3,0.3,56.7,41.0,285.8,4.9,38.6,23.5,Beginner
19,Female,181.9,72.8,22.0,15.1,66.3,62.9,165.5,6.0,29.4,75.7,Advanced
22,Male,180.3,70.6,21.7,12.9,53.4,39.5,228.8,6.0,38.6,57.8,Advanced
39,Male,175.4,75.2,24.4,1.5,53.3,22.0,205.3,6.8,11.6,13.3,Beginner
33,Female,168.3,65.5,23.1,8.8,64.8,42.6,286.1,5.9,37.4,43.8,Intermediate
19,Female,191.9,81.0,22.0,9.2,68.4,48.2,220.8,6.1,40.7,54.6,Intermediate
36,Male,178.1,73.5,23.2,13.0,64.2,64.4,203.3,7.6,31.4,75.1,Advanced
22,Male,183.6,74.6,22.1,6.5,68.8,29.0,364.8,6.9,29.3,24.6,Beginner
32,Female,196.5,81.9,21.2,12.7,69.4,51.2,260.0,7.2,28.0,60.0,Advanced
34,Male,185.2,90.0,26.2,17.4,51.2,62.6,270.5,7.8,38.4,80.5,Advanced
29,Male,164.8,72.4,26.7,7.3,64.3,66.6,252.0,7.8,23.4,56.7,Advanced
38,Female,164.1,66.1,24.5,7.3,59.1,50.6,261.4,8.2,24.9,49.9,Intermediate
35,Male,195.4,75.8,19.9,7.5,61.9,46.7,279.4,7.1,19.5,47.5,Intermediate
23,Male,158.5,63.0,25.1,4.9,71.0,53.9,208.2,6.9,21.9,42.0,Intermediate
25,Female,167.9,64.7,23.0,1.4,62.1,53.4,191.0,7.0,23.6,43.4,Intermediate
22,Male,182.0,90.3,27.3,8.2,66.4,45.4,309.9,7.1,26.9,36.1,Intermediate
16,Female,178.2,68.2,21.5,12.3,65.0,47.5,248.8,7.4,28.7,58.7,Advanced
24,Female,160.5,57.7,22.4,14.4,62.1,52.8,210.1,5.9,36.4,67.1,Advanced
17,Male,176.3,65.9,21.2,12.3,65.7,60.4,229.8,7.3,29.2,70.2,Advanced
19,Male,195.3,62.1,16.3,7.5,64.7,52.5,277.7,4.6,25.3,52.5,Intermediate
22,Male,166.3,65.6,23.7,4.7,56.8,51.2,247.7,6.8,19.2,42.9,Intermediate
20,Female,159.5,50.1,19.7,12.9,53.1,46.9,281.9,8.0,24.4,64.1,Advanced
37,Female,168.6,67.7,23.8,11.2,58.4,49.1,178.8,8.2,30.0,62.9,Advanced
17,Male,176.3,62.5,20.1,5.5,64.4,49.8,188.9,5.0,35.7,50.6,Intermediate
31,Female,171.0,84.8,29.0,9.5,72.4,50.5,211.3,5.8,16.6,35.9,Intermediate
29,Male,185.3,82.3,24.0,5.8,58.2,43.5,287.3,5.8,15.1,31.5,Intermediate
24,Female,186.7,63.7,18.3,5.3,61.5,31.4,278.4,9.4,38.3,46.8,Intermediate
21,Female,188.8,52.1,14.6,4.7,56.2,44.7,180.9,8.2,40.1,66.4,Advanced
28,Male,184.6,61.9,18.2,9.6,56.7,52.6,295.7,8.7,23.7,64.9,Advanced
31,Male,172.7,81.1,27.2,11.1,67.4,54.8,213.4,9.1,28.8,59.3,Advanced
38,Female,169.7,68.2,23.7,6.4,59.2,53.3,185.8,6.3,28.6,52.1,Intermediate
34,Female,175.6,54.8,17.8,7.9,60.1,33.9,310.9,7.4,28.3,44.0,Intermediate
